SRVID;Date d'ouverture co;Date de souscription;Techno;Reseau;Code INSEE;Adresse IP;OPTIONS;Nb STB;STB1;STB2;STB3;STB4;STB5;STB6;STB7;STB8;STB9;STB10
31188946;01/09/2021 18:22;14/02/2020 16:07;FIBRE;BYT;02737;87.90.199.225;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011934502723;;;;;;;;;
37970252;;04/06/2022 11:48;FIBRE;BYT;44143;;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;0;;;;;;;;;;
33839678;02/04/2021 19:40;23/03/2021 15:16;FIBRE;BYT;26057;212.194.52.174;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;271011734501843;;;;;;;;;
34666622;03/09/2021 18:20;17/08/2021 08:19;FIBRE;BYT;57463;5.48.132.90;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | LIVE | SVOD | VOD | VOD_24;1;272011107311712;;;;;;;;;
33798999;16/04/2021 16:44;09/04/2021 18:54;XDSL;BYT;78646;176.169.158.5;BBOX_BYT | RADIO_BYT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_BYT_BASIC | IPTV_BYT_BASIC_ADVAN | IPTV_BYT_BBOXCINE | IPTV_STO | LIVE | SVOD | TIME | VOD | VOD_24;1;271011824621279;;;;;;;;;
34613825;21/08/2021 11:26;10/08/2021 16:43;XDSL;FT;88181;176.155.228.86;BBOX_FT | RADIO_FT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_FT_BASIC | IPTV_FT_BASIC_ADVANC | LIVE | SVOD | TIME | VOD | VOD_24;1;271011707322441;;;;;;;;;
32706523;19/05/2020 13:48;07/05/2020 05:06;FIBRE;BYT;75114;176.159.116.67;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | LIVE | SVOD | VOD | VOD_24;1;272011819614700;;;;;;;;;
26621486;11/10/2021 17:17;11/10/2021 15:34;FIBRE;BYT;63113;87.91.72.58;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | LIVE | SVOD | VOD | VOD_24;1;272011118613486;;;;;;;;;
29384520;;09/10/2019 06:23;XDSL;BYT;13208;;BBOX_BYT | RADIO_BYT | HD | IPTV_BYT_BASIC | LIVE | SVOD | TIME | VOD | VOD_24;0;;;;;;;;;;
37920468;06/06/2022 13:33;31/05/2022 12:24;FIBRE;BYT;59360;89.80.6.88;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | FIBRE_OCS | FIBRE_SALTO | HD | IPTV_STO | IPTV_SVOD_OCS | LIVE | SVOD | VOD | VOD_24;1;272011114417171;;;;;;;;;
36319743;08/06/2022 02:51;18/12/2021 16:41;FIBRE;BYT;06088;176.165.72.170;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011111626006;;;;;;;;;
36312037;13/01/2022 09:41;17/12/2021 19:18;FIBRE;BYT;11145;176.144.58.221;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC;1;272011044612149;;;;;;;;;
